internal_player_id,official_fantasy_player_id,name,country,official_fantasy_position,official_price,qualifier_matches_available,qualifier_minutes,qualifier_starts,qualifier_goals,qualifier_assists,qualifier_clean_sheets,qualifier_cards,recent_nt_minutes,recent_nt_starts,recent_nt_role,last_nt_start_date,set_piece_role,penalty_role,corner_role,free_kick_role,usage_source,usage_source_url,usage_source_checked,usage_confidence,data_quality_flags,notes
mexico-santiago-gimenez,1485,Santiago Giménez,Mexico,FWD,6.8,,,,,,,,,,likely_starter,,,,,,targetedNationalTeamUsageImport,https://worldcupstats.football/teams/mexico/squad/|https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31,low,low_role_confidence|targeted_usage_import|targeted_usage_role_evidence|targeted_source_existing_repo_data,Targeted national-team usage import added source-backed role evidence only; starts and minutes remain blank. Existing national profile carries senior_caps=46 and country_role_signal=regular_national_team_player; no starts or minutes are added.
mexico-jorge-ruvalcaba,1486,Jorge Ruvalcaba,Mexico,FWD,4.9,,,,,,,,,,squad_depth,,,,,,,,2026-05-31,missing,position_conflict|missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources. Official fantasy position differs from existing model position and is preserved as active future fantasy position.
new-zealand-michael-boxall,1488,Michael Boxall,New Zealand,DEF,3.7,3,270,3,1,0,2,0,270,3,locked_starter,2025-03-24T06:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
new-zealand-liberato-cacace,1489,Liberato Cacace,New Zealand,DEF,4.1,5,346,4,0,2,4,0,346,4,rotation_starter,2025-03-24T06:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,medium,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
new-zealand-nando-pijnaker,1490,Nando Pijnaker,New Zealand,DEF,3.7,2,180,2,0,1,2,0,180,2,locked_starter,2024-11-18T06:30:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
new-zealand-tommy-smith,1491,Tommy Smith,New Zealand,DEF,3.6,,,,,,,,,,unclear,,,,,,,,2026-05-31,missing,missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources.
new-zealand-matt-garbett,1492,Matthew Garbett,New Zealand,FWD,5,,,,,,,,,,unclear,,,,,,,,2026-05-31,missing,position_conflict|missing_usage|source_gap|missing_role_confidence,No qualifier or national-team usage row found in inspected sources. Official fantasy position differs from existing model position and is preserved as active future fantasy position.
new-zealand-chris-wood,1493,Chris Wood,New Zealand,FWD,6.5,,,,,,,,,,likely_starter,2025-03-24,club_set_piece_context_available,club_penalty_order_1,,,targetedNationalTeamUsageImport,https://inside.fifa.com/organisation/news/new-zealand-caledonia-world-cup-2026-chris-wood-interview|https://www.oceaniafootball.com/fifa-world-cup-26-oceania-qualifiers-round-three/,2026-06-02,medium,targeted_usage_import|targeted_usage_role_evidence|targeted_source_fifa_match_report,"Targeted national-team usage import added source-backed role evidence only; starts and minutes remain blank. FIFA describes Chris Wood as New Zealand captain and says he was forced off during the 2025-03-24 OFC qualifying final; OFC lists his hat-trick in the 2025-03-21 semi-final. This is imported as role evidence only because full lineups/minutes were not exposed. Set-piece columns carry existing club-performance order hints, not official national-team set-piece duties."
new-zealand-sarpreet-singh,1494,Sarpreet Singh,New Zealand,MID,5.3,4,234,3,2,3,3,0,234,3,likely_starter,2025-03-24T06:00:00Z,,,,,oneFootballQualifierStats,data/oneFootballQualifierRosterSeasonStats.json,2026-05-31,high,estimated_qualifier_minutes,Qualifier usage carried from existing national-team/OneFootball qualifier data; minutes may be estimated from lineup and substitution clocks.
thin-34-juan-espinola,1495,Juan Espínola,Paraguay,GK,3.5,,,,,,,,,,unclear,,,,,,,,2026-05-31,thin_profile_missing,thin_profile|thin_profile_missing|missing_usage|source_gap|missing_role_confidence|goalkeeper_without_role_confidence,Thin profile; no source-backed national-team usage found in current internal data. No qualifier or national-team usage row found in inspected sources.
thin-34-carlos-coronel,1496,Carlos Coronel,Paraguay,GK,4.1,,,,,,,,,,unclear,,,,,,,,2026-05-31,thin_profile_missing,thin_profile|thin_profile_missing|missing_usage|source_gap|missing_role_confidence|goalkeeper_without_role_confidence,Thin profile; no source-backed national-team usage found in current internal data. No qualifier or national-team usage row found in inspected sources.
thin-34-santiago-rojas,1497,Santiago Rojas,Paraguay,GK,3.5,,,,,,,,,,unclear,,,,,,,,2026-05-31,thin_profile_missing,thin_profile|thin_profile_missing|missing_usage|source_gap|missing_role_confidence|goalkeeper_without_role_confidence,Thin profile; no source-backed national-team usage found in current internal data. No qualifier or national-team usage row found in inspected sources.
