official_fantasy_player_id,internal_player_id,name,country,official_fantasy_position,official_price,priority,current_start_probability,current_expected_minutes,current_role_label,current_role_confidence,missing_fields,reason_for_targeting,recommended_action,source_gap_type,repo_evidence_status,planned_import_source_type,notes
707,jordan-ali-azaizeh,Ali Ahmad Ali Al Azaizeh,Jordan,FWD,4,P2,0.16,22.6,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.16; before_expected_minutes=22.6; club=Al Shabab; club_status=source_verified; club_role_confidence=medium; club_minutes=627; club_starts=8; no_source_backed_nt_starts_or_minutes_in_current_repo
756,mexico-carlos-acevedo,Carlos Acevedo,Mexico,GK,4,P2,0.14,12.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.14; before_expected_minutes=12.3; club=Santos Laguna; club_status=source_verified; club_role_confidence=high; club_minutes=2860; club_starts=32; no_source_backed_nt_starts_or_minutes_in_current_repo
744,mexico-israel-reyes,Israel Reyes,Mexico,DEF,4,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=América; club_status=source_verified; club_role_confidence=high; club_minutes=2841; club_starts=31; no_source_backed_nt_starts_or_minutes_in_current_repo
743,mexico-jorge-sanchez,Jorge Sánchez,Mexico,DEF,4,P2,0.2,24.4,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=24.4; club=PAOK; club_status=source_verified; club_role_confidence=high; club_minutes=159; club_starts=2; no_source_backed_nt_starts_or_minutes_in_current_repo
1462,mexico-julian-araujo,Julián Araujo,Mexico,DEF,4,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Celtic; club_status=source_verified; club_role_confidence=high; club_minutes=787; club_starts=9; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
782,morocco-gessime-yassine,Gessime Yassine,Morocco,FWD,4,P2,0.16,22.6,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.16; before_expected_minutes=22.6; club=Strasbourg; club_status=source_verified; club_role_confidence=medium; club_minutes=511; club_starts=6; no_source_backed_nt_starts_or_minutes_in_current_repo
835,new-zealand-jesse-randall,Jesse Randall,New Zealand,FWD,4,P2,0.2,24.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=24.8; club=Auckland FC; club_status=source_verified; club_role_confidence=high; club_minutes=2478; club_starts=30; no_source_backed_nt_starts_or_minutes_in_current_repo
836,new-zealand-lachlan-bayliss,Lachlan Bayliss,New Zealand,MID,4,P2,0.22,24.1,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.22; before_expected_minutes=24.1; club=Newcastle Jets; club_status=source_verified; club_role_confidence=high; club_minutes=1834; club_starts=19; no_source_backed_nt_starts_or_minutes_in_current_repo
1952,saudi-arabia-zakaria-hawsawi,Zakaria bin Siraj bin Ahmed Hawsawi,Saudi Arabia,DEF,4,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Al-Ahli; club_status=source_verified; club_role_confidence=medium; club_minutes=1605; club_starts=18; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
1023,scotland-findlay-curtis,Findlay Curtis,Scotland,FWD,4,P2,0.16,22.6,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,position_or_role_conflict,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.16; before_expected_minutes=22.6; club=Rangers; club_status=source_verified; club_role_confidence=high; club_minutes=193; club_starts=1; no_source_backed_nt_starts_or_minutes_in_current_repo
1011,scotland-nathan-patterson,Nathan Patterson,Scotland,DEF,4,P2,0.2,24.4,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=24.4; club=Everton; club_status=source_verified; club_role_confidence=high; club_minutes=237; club_starts=3; no_source_backed_nt_starts_or_minutes_in_current_repo
1101,spain-joan-garcia,Joan García,Spain,GK,4,P2,0.14,12.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.14; before_expected_minutes=12.3; club=FC Barcelona; club_status=source_verified; club_role_confidence=high; club_minutes=2700; club_starts=18; no_source_backed_nt_starts_or_minutes_in_current_repo
1097,spain-victor-munoz,Víctor Muñoz,Spain,FWD,4,P2,0.2,24.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=24.8; club=Osasuna; club_status=source_verified; club_role_confidence=high; club_minutes=2705; club_starts=22; no_source_backed_nt_starts_or_minutes_in_current_repo
1181,tunisia-rayan-elloumi,Rayan Elloumi,Tunisia,FWD,4,P2,0.16,22.6,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.16; before_expected_minutes=22.6; club=Vancouver Whitecaps; club_status=source_verified; club_role_confidence=high; club_minutes=358; club_starts=2; no_source_backed_nt_starts_or_minutes_in_current_repo
1584,turkiye-ersin-destanoglu,Ersin Destanoglu,Türkiye,GK,4,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Beşiktaş; club_status=source_verified; club_role_confidence=high; club_minutes=2250; club_starts=25; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
1213,turkiye-mert-gunok,Mert Günok,Türkiye,GK,4,P2,0.1,8.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.1; before_expected_minutes=8.8; club=Beşiktaş; club_status=source_verified; club_role_confidence=high; club_minutes=720; club_starts=8; no_source_backed_nt_starts_or_minutes_in_current_repo
1264,usa-alex-freeman,Alexander Freeman,USA,DEF,4,P2,0.2,24.4,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=24.4; club=Villarreal; club_status=source_verified; club_role_confidence=high; club_minutes=332; club_starts=0; no_source_backed_nt_starts_or_minutes_in_current_repo
1270,usa-matt-turner,Matt Turner,USA,GK,4,P2,0.14,12.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.14; before_expected_minutes=12.3; club=New England Revolution; club_status=source_verified; club_role_confidence=high; club_minutes=2160; club_starts=24; no_source_backed_nt_starts_or_minutes_in_current_repo
2032,usa-miles-robinson,Miles Robinson,USA,DEF,4,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=FC Cincinnati; club_status=source_verified; club_role_confidence=high; club_minutes=1945; club_starts=23; no_source_backed_nt_starts_or_minutes_in_current_repo
93,austria-david-affengruber,David Affengruber,Austria,DEF,3.9,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=Elche; club_status=source_verified; club_role_confidence=high; club_minutes=2958; club_starts=20; no_source_backed_nt_starts_or_minutes_in_current_repo
220,canada-richie-laryea,Richie Laryea,Canada,DEF,3.9,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=Toronto FC; club_status=source_verified; club_role_confidence=high; club_minutes=1935; club_starts=21; no_source_backed_nt_starts_or_minutes_in_current_repo
276,congo-dr-joris-kayembe,Joris Kayembe,Congo DR,DEF,3.9,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=Racing Genk; club_status=source_verified; club_role_confidence=high; club_minutes=2105; club_starts=23; no_source_backed_nt_starts_or_minutes_in_current_repo
1973,ghana-abdul-rahman-baba,Abdul Baba,Ghana,DEF,3.9,P2,0.2,24.4,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.2; before_expected_minutes=24.4; club=PAOK Salonika; club_status=source_verified; club_role_confidence=medium; club_minutes=450; club_starts=5; no_source_backed_nt_starts_or_minutes_in_current_repo
757,mexico-raul-rangel,Raúl Rangel,Mexico,GK,3.9,P2,0.14,12.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.14; before_expected_minutes=12.3; club=Guadalajara; club_status=source_verified; club_role_confidence=high; club_minutes=3060; club_starts=34; no_source_backed_nt_starts_or_minutes_in_current_repo
746,mexico-richard-ledezma,Richard Ledezma,Mexico,DEF,3.9,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Guadalajara; club_status=source_verified; club_role_confidence=high; club_minutes=2267; club_starts=31; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
773,morocco-anass-salah-eddine,Anass Salah-Eddine,Morocco,DEF,3.9,P2,0.22,25.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.22; before_expected_minutes=25.8; club=PSV Eindhoven; club_status=source_verified; club_role_confidence=high; club_minutes=1144; club_starts=12; no_source_backed_nt_starts_or_minutes_in_current_repo
1052,senegal-yehvann-diouf,Yehvann Diouf,Senegal,GK,3.9,P2,0.14,12.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.14; before_expected_minutes=12.3; club=Reims; club_status=source_verified; club_role_confidence=medium; club_minutes=2340; club_starts=26; no_source_backed_nt_starts_or_minutes_in_current_repo
1146,switzerland-eray-comert,Eray Cömert,Switzerland,DEF,3.9,P2,0.22,25.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.22; before_expected_minutes=25.8; club=Valencia; club_status=source_verified; club_role_confidence=high; club_minutes=1341; club_starts=5; no_source_backed_nt_starts_or_minutes_in_current_repo
1214,turkiye-muhammed-sengezer,Muhammed Sengezer,Türkiye,GK,3.9,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=İstanbul Başakşehir; club_status=source_verified; club_role_confidence=high; club_minutes=2970; club_starts=33; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
1263,usa-auston-trusty,Auston Trusty,USA,DEF,3.9,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=Celtic; club_status=source_verified; club_role_confidence=high; club_minutes=2191; club_starts=24; no_source_backed_nt_starts_or_minutes_in_current_repo
1262,usa-mark-mckenzie,Mark McKenzie,USA,DEF,3.9,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=Toulouse; club_status=source_verified; club_role_confidence=high; club_minutes=2407; club_starts=1; no_source_backed_nt_starts_or_minutes_in_current_repo
1261,usa-tim-ream,Tim Ream,USA,DEF,3.9,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=Charlotte FC; club_status=source_verified; club_role_confidence=high; club_minutes=2284; club_starts=26; no_source_backed_nt_starts_or_minutes_in_current_repo
236,canada-dayne-st-clair,Dayne St. Clair,Canada,GK,3.8,P2,0.12,10.6,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.12; before_expected_minutes=10.6; club=Inter Miami FC; club_status=source_verified; club_role_confidence=high; club_minutes=1260; club_starts=14; no_source_backed_nt_starts_or_minutes_in_current_repo
388,czechia-lukas-hornicek,Lukás Hornícek,Czechia,GK,3.8,P2,0.14,12.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.14; before_expected_minutes=12.3; club=Braga; club_status=source_verified; club_role_confidence=high; club_minutes=2960; club_starts=33; no_source_backed_nt_starts_or_minutes_in_current_repo
407,ecuador-jackson-porozo,Jackson Porozo,Ecuador,DEF,3.8,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=Tijuana; club_status=source_verified; club_role_confidence=high; club_minutes=3150; club_starts=35; no_source_backed_nt_starts_or_minutes_in_current_repo
679,japan-tomoki-hayakawa,Tomoki Hayakawa,Japan,GK,3.8,P2,0.14,12.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.14; before_expected_minutes=12.3; club=Kashima Antlers; club_status=source_verified; club_role_confidence=high; club_minutes=2970; club_starts=33; no_source_backed_nt_starts_or_minutes_in_current_repo
897,paraguay-alan-benitez,Alan Benítez,Paraguay,DEF,3.8,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Internacional; club_status=source_verified; club_role_confidence=high; club_minutes=549; club_starts=5; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
123,belgium-nathan-ngoy,Nathan Ngoy,Belgium,DEF,3.7,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=Lille; club_status=source_verified; club_role_confidence=high; club_minutes=2397; club_starts=27; no_source_backed_nt_starts_or_minutes_in_current_repo
223,canada-joel-waterman,Joel Waterman,Canada,DEF,3.7,P2,0.22,25.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.22; before_expected_minutes=25.8; club=Chicago Fire FC; club_status=source_verified; club_role_confidence=high; club_minutes=1446; club_starts=15; no_source_backed_nt_starts_or_minutes_in_current_repo
290,congo-dr-matthieu-epolo,Matthieu Epolo,Congo DR,GK,3.7,P2,0.14,12.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.14; before_expected_minutes=12.3; club=Standard Liège; club_status=source_verified; club_role_confidence=high; club_minutes=2610; club_starts=29; no_source_backed_nt_starts_or_minutes_in_current_repo
318,cote-d-ivoire-mohamed-kone,Mohamed Koné,Côte d'Ivoire,GK,3.7,P2,0.12,10.6,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.12; before_expected_minutes=10.6; club=Charleroi; club_status=source_verified; club_role_confidence=high; club_minutes=1710; club_starts=19; no_source_backed_nt_starts_or_minutes_in_current_repo
1559,curacao-deveron-fonville,Deveron Fonville,Curaçao,DEF,3.7,P2,0.22,25.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.22; before_expected_minutes=25.8; club=NEC Nijmegen; club_status=source_verified; club_role_confidence=high; club_minutes=1466; club_starts=13; no_source_backed_nt_starts_or_minutes_in_current_repo
1456,japan-yuto-nagatomo,Yuto Nagatomo,Japan,DEF,3.7,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=FC Tokyo; club_status=source_verified; club_role_confidence=high; club_minutes=1676; club_starts=20; no_source_backed_nt_starts_or_minutes_in_current_repo
840,new-zealand-michael-woud,Michael Woud,New Zealand,GK,3.7,P2,0.14,12.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.14; before_expected_minutes=12.3; club=Auckland FC; club_status=source_verified; club_role_confidence=high; club_minutes=2451; club_starts=27; no_source_backed_nt_starts_or_minutes_in_current_repo
1694,senegal-moustapha-mbow,Moustapha Mbow,Senegal,DEF,3.7,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Paris FC; club_status=source_verified; club_role_confidence=high; club_minutes=2711; club_starts=30; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
1063,south-africa-aubrey-modiba,Aubrey Modiba,South Africa,DEF,3.7,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=Mamelodi Sundowns; club_status=source_verified; club_role_confidence=high; club_minutes=2017; club_starts=22; no_source_backed_nt_starts_or_minutes_in_current_repo
1078,south-africa-ricardo-goss,Ricardo Goss,South Africa,GK,3.7,P2,0.14,12.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.14; before_expected_minutes=12.3; club=Siwelele; club_status=source_verified; club_role_confidence=high; club_minutes=2610; club_starts=29; no_source_backed_nt_starts_or_minutes_in_current_repo
1698,south-africa-sipho-chaine,Sipho Chaine,South Africa,GK,3.7,P2,0.14,12.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.14; before_expected_minutes=12.3; club=Orlando Pirates; club_status=source_verified; club_role_confidence=high; club_minutes=2700; club_starts=30; no_source_backed_nt_starts_or_minutes_in_current_repo
1064,south-africa-thabang-matuludi,Thabang Matuludi,South Africa,DEF,3.7,P2,0.24,27.3,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.24; before_expected_minutes=27.3; club=Polokwane City; club_status=source_verified; club_role_confidence=high; club_minutes=2010; club_starts=22; no_source_backed_nt_starts_or_minutes_in_current_repo
1147,switzerland-aurele-amenda,Aurèle Amenda,Switzerland,DEF,3.7,P2,0.22,25.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.22; before_expected_minutes=25.8; club=Eintracht Frankfurt; club_status=source_verified; club_role_confidence=high; club_minutes=1664; club_starts=18; no_source_backed_nt_starts_or_minutes_in_current_repo
1155,switzerland-marvin-keller,Marvin Keller,Switzerland,GK,3.7,P2,0.1,8.8,unclear,low,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,source_national_team_usage_before_final_minutes_promotion,club_context_available_usage_missing,missing_source_gap,missing_source_gap,before_role=unclear; before_start_probability=0.1; before_expected_minutes=8.8; club=Young Boys; club_status=source_verified; club_role_confidence=high; club_minutes=630; club_starts=7; no_source_backed_nt_starts_or_minutes_in_current_repo
1460,mexico-carlos-moreno,Carlos Moreno,Mexico,GK,3.6,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=Pachuca; club_status=source_verified; club_role_confidence=high; club_minutes=3510; club_starts=39; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
1464,mexico-ramon-juarez,Ramón Juárez,Mexico,DEF,3.6,P2,,,blocked,blocked,final_squad_confirmation|national_team_usage|qualifier_minutes|qualifier_starts,strong_club_context_missing_national_team_usage,keep_blocked_until_selectable_status_and_squad_review_are_resolved,manual_review_needed,missing_source_gap,missing_source_gap,before_role=blocked; before_start_probability=; before_expected_minutes=; club=América; club_status=source_verified; club_role_confidence=high; club_minutes=1781; club_starts=19; no_source_backed_nt_starts_or_minutes_in_current_repo; blocked_reasons=blocked_not_selectable|not_selectable|squad_review_status
